Index,Statement,Source ,Source (URL),Date + time,True/False,Evidence (why true?),Category
872, man kann das Virus durch Einatmen heißer Luft durch die Nase abtöten,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2020-12-26,FALSE,Falsche Behauptung,Covid Prevention
340,Die impfenden Einrichtungen müssen immer mit einer Notfallausstattung zur Behandlung eventuell auftretender anaphylaktischer Reaktionen ausgestattet sein.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
121,"Eine Corona-Schutzimpfung muss nicht zwingend an dem Ort durchgeführt werden, wo die zu impfende Person gemeldet ist.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-06-22,TRUE,Expert panel (appointed by Government),location
182,"Nur wer eine Zweitimpfung bekommen hat, gilt als vollständig geschützt.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),number of doses
605,"Die Studiendaten zu den Covid-Impfstoffen wurden gefälscht, es gibt keine Belege für deren Wirksamkeit",Facts For Friends,https://www.factsforfriends.de/fact/61c3d689d4660b0010bc4c2d,2021-12-23,FALSE,Klinische Studien,"Mistrust in science, effectivenss of vaccination"
180,Eine dritte Dosis (Booster-Impfung) sollte im Abstand von mindestens 3 Monaten zur 2. Impfstoffdosis ebenfalls mit einem mRNA-Impfstoff erfolgen.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-05-27,TRUE,Expert panel (appointed by Government),booster
21,Rund fünf bis sechs Monaten nach der Grundimmunisierung ist es sinnvoll zu boostern.,BMG,https://www.zusammengegencorona.de/live/jetzt-impfschutz-boostern-ihre-fragen-zur-auffrischungsimpfung/,2022-12-02 09-51,TRUE,Government Information,Booster vaccination
900,"Pathologische Untersuchungen bei 15 geimpften Personen haben gezeigt, dass Covid-19-Impfungen zu tödlichen Gesundheitsschäden geführt haben.",Scientists quoted in CORRECTIV,https://correctiv.org/faktencheck/2022/01/14/nein-diese-bilder-von-gewebeuntersuchungen-beweisen-nicht-dass-covid-19-impfungen-toedlich-sind/,2022-01-14,FALSE,"Lack of understanding complex medical/biological topics, lack of context",Consequences of vaccination
214,Bei einer Infektion ohne Krankheitszeichen kann die Impfung ab vier Wochen nach der Diagnose erfolgen (zum Beispiel positiver PCR-Test).,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),infection and vaccination
938,"Argentinien setzt die Impfstoffe von Moderna und Pfizer bis zum Jahr 2023 aus, da vermehrt Fälle von Thrombosen und anderen Nebenwirkungen beobachtet wurden.",Social media posts quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/11/02/nein-argentinien-setzt-die-covid-19-impfstoffe-von-moderna-und-pfizer-nicht-bis-2023-aus/,2021-11-02,FALSE,"Lack of source, lack of context","Big pharma groups, mistrust in science, consequences of vaccination"
299,"Auch vor dem Hintergrund, dass sich die adenoviralen Vektoren – anders als die natürlichen Erkältungsviren – aufgrund genetischer Veränderungen nicht im menschlichen Körper vermehren und schnell vom Körper eliminiert werden, besteht nach dem aktuellen Stand der Wissenschaft kein Risiko durch eine Integration der Adenovirus-Vektor-DNA in das menschliche Genom.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
255,Die STIKO empfiehlt in der 18. Aktualisierung der COVID-19-Impfempfehlung gesundheitlich besonders gefährdeten bzw. exponierten Personengruppen eine 2. Auffrischimpfung mit einem mRNA-Impfstoff nach abgeschlossener Grundimmunisierung und 1. Auffrischimpfung.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,Second Boost
567,Eine mRNA-Impfung führt zu Genveränderungen.,Tagesspiegel,https://www.tagesspiegel.de/wissen/unfruchtbarkeit-genveraenderung-tod-fake-news-ueber-die-corona-impfstoffe-im-faktencheck/26819944.html,2021-01-15 09-59,FALSE,"Scientific research, official information",Consequences of vaccination
87,Die Impfreaktionen sind zumeist mild oder mäßig ausgeprägt und treten nach der 2. Impfung etwas häufiger auf als nach der 1. Impfung.,STIKO,https://www.rki.de/DE/Content/Infekt/Impfen/Materialien/Downloads-COVID-19/Aufklaerungsbogen-de.pdf?__blob=publicationFile,2022-05-24,TRUE,Expert panel (appointed by Government),Vaccination complications
833,CSU-Politiker Roland Grillmeier hat sich nur zum Schein impfen lassen,Facts For Friends,https://www.factsforfriends.de/fact/6017c854c2f7e9000dca1ef2,2021-02-01,FALSE,Falsche Behauptung,"Politics, vaccination, vaccination status"
143,"Vor der Impfung von Personen ab 5 Jahren sind eine entsprechende ärztliche Aufklärung, die im Übrigen auch bei Erwachsenen erforderlich ist, und gegebenenfalls die Zustimmung der Sorgeberechtigten notwendig.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),"age limit, child vaccination"
115,"Wer geboostert oder frisch geimpft ist, muss nicht in Quarantäne",Zusammen gegen Corona,https://assets.ctfassets.net/eaae45wp4t29/AE5gNgDZuMdQdrG7k5eLz/d2dd5655c40faad342fb311dd1ab2dba/210x297_BMG_Corona_2208_ImpfenHilft_7Gruende_DE_bf.pdf,2022-02-22,TRUE,Expert panel (appointed by Government),booster
34,Die Impfung von Kindern und Jugendlichen ab 12 Jahren soll denkbare Langzeitfolgen der SARS-CoV-2-Infektion verhindert werden.,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Child vaccination
433,Für Kinder und Jugendliche ab 5 Jahren mit Immundefizienz ist auch eine 2. Auffrischimpfung empfohlen.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
200,Die Impfung mit  Janssen® von Johnson & Johnson empfiehlt die STIKO für Personen ab einem Alter von 60 Jahren.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-13,TRUE,Expert panel (appointed by Government),age limit
86,Die STIKO empfiehlt die Impfung gegen COVID-19 bestehend aus Grundimmunisierung und Auffrischimpfung allen Personen ab 12 Jahren.,STIKO,https://www.rki.de/DE/Content/Infekt/Impfen/Materialien/Downloads-COVID-19/Aufklaerungsbogen-de.pdf?__blob=publicationFile,2022-05-24,TRUE,Expert panel (appointed by Government),Vaccination recommendation
225,"Aktuelle Studien belegen, dass die Impfung auch bei Vorliegen der Delta-Variante einen Schutz gegen symptomatische und asymptomatische Infektionen bietet.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-05-11,TRUE,Expert panel (appointed by Government),efficacy
750,"Die Haftpflichtkasse hat in einem Brief mitgeteilt, dass in der Unfallversicherung „Vario Komfortschutz Plus“ Gesundheitsschäden durch Corona-Schutzimpfungen nicht mitversichert seien.",Facebook post quoted in CORRECTIV,https://correctiv.org/faktencheck/2022/02/03/brief-der-haftpflichtkasse-ist-ohne-kontext-irrefuehrend-neuere-tarife-umfassen-auch-covid-19-impfschaeden/,2022-02-03,FALSE,Lack of context,"Insurance, consequences of vaccination"
42,Die Grundimmunisierung mit einer 2-maligen Impfstoffdosis von Vaxzevria empfiehlt die STIKO nicht mehr.,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Basic immunization
435,"Daten zeigen, dass die Schutzwirkung vor der Omikron-Variante nach Impfung mit Comirnaty 10 µg gegenüber Infektionen insbesondere in dieser Altersgruppe jedoch deutlich reduziert ist.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
273,"Immundefiziente Patienten, die eine produktspezifische, medizinische Kontraindikation gegenüber COVID-19-Impfstoffen aufweisen oder die auf die bisher verfügbaren Impfstoffe keine messbare Immunantwort gegen SARS-CoV-2 entwickelt haben, können mit Nuvaxovid geimpft werden.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
709,Die Einnahme von Ibuprofen verschlimmert Covid-19,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-41,FALSE,"Scientific research, official information",Mistrust in science
241,"Effektive und sichere Impfungen werden es ermöglichen, Kontaktbeschränkungen mittelfristig zu lockern.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
688,Das Trinken von Chlordioxid tötet die Viren,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-20,FALSE,"Scientific research, official information",Mistrust in science
908,"Die Covid-19-Impfstoffe sind unwirksam, unsicher und unnötig.",Scientist quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/12/17/schweiz-kati-schepis-verbreitet-falschbehauptungen-auf-aletheia-pressekonferenz/,2021-12-17,FALSE,"Lack of scientific research, lack of source, lack of context","Effectiveness of vaccination, consequences of vaccination, mistrust in science"
701,Antibiotika beugen einer Erkrankung vor und unterstützen die Behandlun,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-33,FALSE,"Scientific research, official information",Mistrust in science
167,"Diese zweite Impfstoffdosis wird als notwendig erachtet, weil die Immunantwort auf die erste Impfung eventuell durch die Infektion beeinträchtigt wurde.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-06-02,TRUE,Expert panel (appointed by Government),number of doses
460,"Die COVID-19-Vektorimpfstoffe enthalten ungefährliche, gut untersuchte Trägerviren, in deren Genom ein Gen eingebaut wurde, das den Bauplan für das SARS-CoV-2-Oberflächenprotein, das Spikeprotein, enthält.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-10,TRUE,,
846,Vier Teilnehmer einer Corona-Impfstoffstudie erkrankten an der Bell-Lähmung ,Facts For Friends,https://www.factsforfriends.de/fact/5fedd8b1f72b64000e22a510,2020-12-31,FALSE,Irreführende Aussage,Consequences of vaccination
935,In Queensland in Australien werden Ungeimpften in Lager gesteckt.,Telegram post quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/11/05/queensland-australien-quarantaenezentrum-ist-fuer-einreisende-nicht-fuer-ungeimpfte/,2021-11-05,FALSE,Lack of context,"Vaccination status, vaccine mandate, interaction in social/work life"
393,"Es ist davon auszugehen, dass ungeimpfte Schwangere durch die erhöhte Infektiosität der Omikron-Variante ein höheres Risiko haben, sich mit SARS-CoV-2 zu infizieren als mit den davor in Deutschland zirkulierten Virusvarianten.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
958,In Israel hat es 483 Prozent mehr Fehlgeburten seit Beginn der Covid-19-Impfungen gegeben.,Twitter post quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/06/11/keine-belege-fuer-anstieg-von-fehlgeburten-nach-impfungen-faktencheck-aus-israel-wird-falsch-interpretiert/,2021-06-11,FALSE,Lack of context,"Consequences of vaccination, women"
917,"Ein Bericht der U.K. Health Security Agency zeigt, dass die mRNA-Impfung gegen das Coronavirus zu einer langfristigen Zerstörung des menschlichen Immunsystems führt.",Unser Mitteleuropa quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/12/13/nein-daten-aus-grossbritannien-zeigen-nicht-dass-die-covid-19-impfung-das-immunsystem-langfristig-zerstoert/,2021-12-13,FALSE,"Lack of understanding complex medical/biological topics, lack of context","Consequences of vaccination, mistrust in science"
808,"Menschen würden auf offener Straße „einfach umkippen“. Dazu zeigten Bilder unklarer Herkunft Menschen am Boden liegend, teilweise blutend.",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-26,FALSE,Falsche Behauptung,Lifespan and symptoms
32,Ziel der Impfung von Schwangeren und Stillenden ist die Verhinderung von mütterlichen und fetalen/neonatalen Schwangerschaftskompli- kationen durch eine SARS-CoV-2-Infektion.,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Pregnancy
233,"Allerdings können geimpfte Personen das Virus SARS-CoV-2 weiterverbreiten, auch wenn das Risiko im Vergleich zu ungeimpften Personen deutlich vermindert ist.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),efficacy
114,Mit der Impfung sind Veranstaltungen sicherer und Schutzmaßnahmen können gelockert werden.,Zusammen gegen Corona,https://assets.ctfassets.net/eaae45wp4t29/AE5gNgDZuMdQdrG7k5eLz/d2dd5655c40faad342fb311dd1ab2dba/210x297_BMG_Corona_2208_ImpfenHilft_7Gruende_DE_bf.pdf,2022-02-22,TRUE,Expert panel (appointed by Government),vaccination effects
939,"Das Foto einer Verpackung des Covid-19-Impfstoffes von Astrazeneca zeigt, dass die Produktion bereits im Juli 2018 begonnen habe.",Social media posts quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/10/29/nein-der-covid-19-impfstoff-von-astrazeneca-wurde-nicht-bereits-2018-produziert/,2021-10-29,FALSE,"Manipulation of photo, lack of source","Big pharma groups, mistrust in science"
885,Feuchte Masken bieten einen ausreichenden Schutz.,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-08,FALSE,Falsche Behauptung,Covid measures
835,Der Astrazeneca-Impfstoff besitzt eine Wirksamkeit von nur 8 %,Facts For Friends,https://www.factsforfriends.de/fact/601530ca9a0cd3000dcd6891,2021-01-30,FALSE,Falsche Behauptung,Effectiveness of vaccination
720,"Eltern, die ihre Kinder ohne Impfschutz zur Schule schicken, sollten die Erziehungsberechtigung verlieren.",Markus Söder quoted in web.de,https://web.de/magazine/news/coronavirus/faktencheck-markus-soeder-eltern-ungeimpfte-kinder-wegnehmen-zitat-gefaelscht-36150038,2021-09-07 13-49,FALSE,"Manipulation of quote, lack of source","Politics, vaccine mandate"
901,"Die Impfungen sind unwirksam, gefährlich und Covid-19 nicht schlimmer als die Grippe.",Scientists quoted in CORRECTIV,https://correctiv.org/faktencheck/2022/01/14/nein-diese-bilder-von-gewebeuntersuchungen-beweisen-nicht-dass-covid-19-impfungen-toedlich-sind/,2022-01-14,FALSE,"Lack of understanding complex medical/biological topics, lack of context","Consequences of vaccination, effectiveness of vaccination, severity of infection"
878,Kuhdung oder Kuhurin kann gegen COVID-19 genutzt werden,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-01,FALSE,Falsche Behauptung,Covid Prevention
105,Inzwischen sind die Corona-Impfstoffe allein in Deutschland rund 160 Millionen Mal verabreicht worden – weltweit milliardenfach. Höchst selten sind dabei unerwünschte Nebenwirkungen aufgetreten. Langzeitfolgen sind nicht bekannt.,Zusammen gegen Corona,https://assets.ctfassets.net/eaae45wp4t29/AE5gNgDZuMdQdrG7k5eLz/d2dd5655c40faad342fb311dd1ab2dba/210x297_BMG_Corona_2208_ImpfenHilft_7Gruende_DE_bf.pdf,2022-02-22,TRUE,Expert panel (appointed by Government),side effects
207,Nach gesicherter asymptomatischer Corona-Infektion kann die Impfung ebenfalls bereits ab vier Wochen nach der Labordiagnose (zum Beispiel mittels PCR-Test) erfolgen.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-14,TRUE,Expert panel (appointed by Government),infection and vaccination
68,"Bisherige wissenschaftliche Erkenntnisse lassen darauf schließen, dass das SARS-CoV-2 Virus deutlich ansteckender als das Influenzavirus ist.",BMG,https://www.zusammengegencorona.de/corona-im-alltag/fake-news-rund-um-das-coronavirus/,2022-07-17 15:17,TRUE,Government Information,Comparison with flu
261,Die 2. Auffrischimpfung soll bei gesundheitlich gefährdeten Personengruppen frühestens 3 Monate nach der 1. Auffrischimpfung mit einem mRNA-Impfstoff erfolgen.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
632,Ab dem 20. Oktober werden der Covid-Pass und die Covid-Impfungen in der gesamten EU abgeschafft,Facts For Friends,https://www.factsforfriends.de/fact/616c0eadd4660b0010bc4bde,2021-10-16,FALSE,Falsche Behauptungen,"Politics, clinical studies"
676,Durch die Nebenwirkungen der Antibabypille komme es hochgerechnet zu viel mehr Thrombosen als durch die Impfung mit dem Astrazeneca-Impfstoff.,BR24,"https://www.br.de/nachrichten/wissen/astrazeneca-impfstopp-irrefuehrender-vergleich-von-thrombosen,SRw4otR",2021-03-17 21-00,FALSE,"Statistics misinterpreted, lack of understanding complex medical/biological topics","Consequences of vaccination, women, big pharma groups"
151,Zu Impfungen mit Nicht-Totimpstoffen sollte ein Abstand von mindestens 14 Tagen eingehalten werden.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-06-10,TRUE,Expert panel (appointed by Government),vaccination process
790,Der Internationale Strafgerichtshof nimmt eine Klage gegen die israelische Regierung und Pfizer an,Facts For Friends,https://www.factsforfriends.de/fact/605afc3ea7d18f000f75de88,2021-03-24,FALSE,Falsche Behauptung,"Politics, big pharma groups"
